 Date ,Close/Last,Volume,Open,High,Low
4/5/2022,175.06,"73,401,790.00",177.50,178.30,174.42
4/4/2022,178.44,"76,545,980.00",174.57,178.49,174.44
4/1/2022,174.31,"78,751,330.00",174.03,174.88,171.94
3/31/2022,174.61,"103,049,300.00",177.84,178.03,174.40
3/30/2022,177.77,"92,633,150.00",178.55,179.61,176.70
3/29/2022,178.96,"100,589,400.00",176.69,179.01,176.34
3/28/2022,175.60,"90,371,920.00",172.17,175.73,172.00
3/25/2022,174.72,"80,546,160.00",173.88,175.28,172.75
3/24/2022,174.07,"90,131,420.00",171.06,174.14,170.21
3/23/2022,170.21,"98,062,670.00",167.99,172.64,167.65
3/22/2022,168.82,"81,532,010.00",165.51,169.42,164.91
3/21/2022,165.38,"95,811,350.00",163.51,166.35,163.02
3/18/2022,163.98,"123,511,700.00",160.51,164.48,159.76
3/17/2022,160.62,"75,615,380.00",158.61,161.00,157.63
3/16/2022,159.59,"102,300,200.00",157.05,160.00,154.46
3/15/2022,155.09,"92,964,300.00",150.90,155.57,150.38
3/14/2022,150.62,"108,732,100.00",151.45,154.12,150.10
3/11/2022,154.73,"96,970,100.00",158.93,159.28,154.50
3/10/2022,158.52,"105,342,000.00",160.20,160.39,155.98
3/9/2022,162.95,"91,454,910.00",161.48,163.41,159.41
3/8/2022,157.44,"131,148,300.00",158.82,162.88,155.80
3/7/2022,159.30,"96,418,850.00",163.36,165.02,159.04
3/4/2022,163.17,"83,819,590.00",164.49,165.55,162.10
3/3/2022,166.23,"76,678,440.00",168.47,168.91,165.55
3/2/2022,166.56,"79,724,750.00",164.39,167.36,162.95
3/1/2022,163.20,"83,474,430.00",164.70,166.60,161.97
2/28/2022,165.12,"95,056,630.00",163.06,165.42,162.43
2/25/2022,164.85,"91,974,220.00",163.84,165.12,160.87
2/24/2022,162.74,"141,147,500.00",152.58,162.85,152.00
2/23/2022,160.07,"90,009,250.00",165.54,166.15,159.75
2/22/2022,164.32,"91,162,760.00",164.98,166.69,162.15
2/18/2022,167.30,"82,772,670.00",169.82,170.54,166.19
2/17/2022,168.88,"69,589,340.00",171.03,171.91,168.47
2/16/2022,172.55,"61,177,400.00",171.85,173.34,170.05
2/15/2022,172.79,"64,286,320.00",170.97,172.95,170.25
2/14/2022,168.88,"86,185,530.00",167.37,169.58,166.56
2/11/2022,168.64,"98,670,690.00",172.33,173.08,168.04
2/10/2022,172.12,"90,865,900.00",174.14,175.48,171.55
2/9/2022,176.28,"71,285,040.00",176.05,176.65,174.90
2/8/2022,174.83,"74,829,220.00",171.73,175.35,171.43
2/7/2022,171.66,"77,251,200.00",172.86,173.95,170.95
2/4/2022,172.39,"82,465,400.00",171.68,174.10,170.68
2/3/2022,172.90,"89,418,070.00",174.48,176.24,172.12
2/2/2022,175.84,"84,914,260.00",174.75,175.88,173.33
2/1/2022,174.61,"86,213,910.00",174.01,174.84,172.31
1/31/2022,174.78,"115,541,600.00",170.16,175.00,169.51
1/28/2022,170.33,"179,935,700.00",165.71,170.35,162.80
1/27/2022,159.22,"121,954,600.00",162.45,163.84,158.28
1/26/2022,159.69,"108,275,300.00",163.50,164.39,157.82
1/25/2022,159.78,"115,798,400.00",158.98,162.76,157.02
1/24/2022,161.62,"162,706,700.00",160.02,162.30,154.70
1/21/2022,162.41,"122,848,900.00",164.42,166.33,162.30
1/20/2022,164.51,"91,420,520.00",166.98,169.68,164.18
1/19/2022,166.23,"94,814,990.00",170.00,171.08,165.94
1/18/2022,169.80,"91,168,730.00",171.51,172.54,169.41
1/14/2022,173.07,"80,440,780.00",171.34,173.78,171.09
1/13/2022,172.19,"84,505,760.00",175.78,176.62,171.79
1/12/2022,175.53,"74,805,170.00",176.12,177.18,174.82
1/11/2022,175.08,"76,138,310.00",172.32,175.18,170.82
1/10/2022,172.19,"106,765,600.00",169.08,172.50,168.17
1/7/2022,172.17,"86,709,150.00",172.89,174.14,171.03
1/6/2022,172.00,"96,903,960.00",172.70,175.30,171.64
1/5/2022,174.92,"94,537,600.00",179.61,180.17,174.64
1/4/2022,179.70,"99,310,440.00",182.63,182.94,179.12
1/3/2022,182.01,"104,701,200.00",177.83,182.88,177.71
